ID	Year	Date	Sreg	Reg	Lat	Lon
145	2001	03-Sep-01	SVI	10	48.78133333	-125.2228333
145	2004	21-Jul-04	NBC	12	51.21666667	-127.8
145	2004	23-Jul-04	NBC	12	51.21666667	-127.8
145	2004	30-Jul-04	NBC	12	51.28333333	-127.8
145	2004	09-Aug-04	NBC	12	51.21666667	-127.8
145	2004	31-Aug-04	NBC	12	51.28333333	-127.8
145	2004	02-Sep-04	NBC	12	51.33333333	-127.8
145	2004	05-Sep-04	NBC	12	51.18333333	-127.7833333
145	2006	18-Aug-06	NBC	12	51.1166	-127.6833
145	1998	25-Aug-98	OR	4	44.60033333	-124.0836667
145	1998	25-Aug-98	OR	4	44.61733333	-124.0676667
145	2001	07-Sep-01	WVI	11	49.25	-126.1666667
145	2001	04-Oct-01	WVI	11	49.25	-126.1666667
145	1998	26-Jun-98	WVI	11	49.26666667	-126.1666667
145	1998	01-Jul-98	WVI	11	49.26666667	-126.1666667
145	1998	12-Jul-98	WVI	11	49.26666667	-126.25
145	1990	24-Aug-90	WVI	11	49.16666667	-125.95
145	1994	17-Aug-94	WVI	11	49.28333333	-126.25
145	1995	19-Oct-95	WVI	11	49.16666667	-125.9
145	1995	30-Oct-95	WVI	11	49.16666667	-125.9
145	1996	02-Jul-96	WVI	11	49.16666667	-125.95
145	1996	06-Jul-96	WVI	11	49.16666667	-125.95
145	1996	08-Oct-96	WVI	11	49.16666667	-125.95
145	1996	09-Oct-96	WVI	11	49.16666667	-125.95
145	2006	01-Sep-06	NWA	6	48.3646	-124.7205
145	2006	08-Sep-06	NWA	6	48.3028	-124.6776
145	2000	18-Aug-00	WVI	11	49.418	-126.5845
145	2006	08-Sep-06	NWA	6	48.3056	-124.677
145	1996	26-Sep-96	NWA	6	48.28433333	-124.6841667
145	1998	17-Jun-98	WVI	11	49.25266667	-126.1041667
145	1998	17-Jun-98	WVI	11	49.24116667	-126.1143333
145	1998	20-Jun-98	WVI	11	49.25933333	-126.174
145	1998	21-Jun-98	WVI	11	49.2595	-126.1973333
145	1998	22-Jun-98	WVI	11	49.26083333	-126.148
145	1998	22-Jun-98	WVI	11	49.26083333	-126.1475
145	1998	25-Jun-98	WVI	11	49.25716667	-126.1803333
145	1998	27-Jun-98	WVI	11	49.25433333	-126.1441667
145	1998	28-Jun-98	WVI	11	49.25766667	-126.2136667
145	1998	30-Jun-98	WVI	11	49.25916667	-126.1508333
145	1998	02-Jul-98	WVI	11	49.2535	-126.15
145	1998	03-Jul-98	WVI	11	49.265	-126.1608333
145	1998	04-Jul-98	WVI	11	49.26533333	-126.1596667
145	1998	09-Jul-98	WVI	11	49.25683333	-126.1495
145	1998	11-Jul-98	WVI	11	49.25	-126.15
145	1998	13-Jul-98	WVI	11	49.26666667	-126.2
145	1998	13-Jul-98	WVI	11	49.25683333	-126.1406667
145	1998	13-Jul-98	WVI	11	49.29333333	-126.2326667
145	1998	17-Jul-98	WVI	11	49.2755	-126.219
145	1998	18-Jul-98	WVI	11	49.28866667	-126.2385
145	1998	26-Jul-98	WVI	11	49.271	-126.2131667
145	1998	27-Jul-98	WVI	11	49.268	-126.205
145	1998	27-Jul-98	WVI	11	49.27516667	-126.2195
145	1998	27-Jul-98	WVI	11	49.261	-126.23
145	1998	28-Jul-98	WVI	11	49.26916667	-126.2071667
145	1998	31-Jul-98	WVI	11	49.26316667	-126.2208333
145	1998	31-Jul-98	WVI	11	49.2595	-126.2288333
145	1998	02-Aug-98	WVI	11	49.27333333	-126.2176667
145	1998	02-Aug-98	WVI	11	49.26133333	-126.2415
145	1998	04-Aug-98	WVI	11	49.26316667	-126.2301667
145	1998	11-Aug-98	WVI	11	49.266	-126.2321667
145	1998	15-Aug-98	WVI	11	49.26833333	-126.247
145	1999	03-Jun-99	WVI	11	49.25783333	-126.1751667
145	1999	03-Jun-99	WVI	11	49.25783333	-126.1751667
145	1999	21-Jun-99	WVI	11	49.26483333	-126.1593333
145	1999	03-Jul-99	WVI	11	49.29483333	-126.2576667
145	1999	15-Jul-99	WVI	11	49.27866667	-126.2345
145	1999	18-Jul-99	WVI	11	49.25833333	-126.1788333
145	2000	15-Jul-00	WVI	11	49.25083333	-126.1376667
145	2000	18-Jul-00	WVI	11	49.25266667	-126.126
145	2000	23-Jul-00	WVI	11	49.2915	-126.238
145	2000	24-Jul-00	WVI	11	49.29783333	-126.2311667
145	2000	25-Jul-00	WVI	11	49.29966667	-126.2215
145	2006	14-May-06	SVI	10	48.912	-125.4591
149	2005	02-Jul-05	WVI	11	49.3	-126.2475
149	2005	05-Sep-05	WVI	11	49.64866667	-126.8893333
149	2005	05-Sep-05	WVI	11	49.69233333	-126.9418333
149	2006	05-Jul-06	WVI	11	49.6402	-126.8617
149	2006	05-Jul-06	WVI	11	49.643	-126.8661
149	2006	06-Sep-06	WVI	11	49.698	-126.9425
149	2001	08-Aug-01	NBC	12	51.15133333	-127.7838333
149	2004	04-Aug-04	NBC	12	51.18333333	-127.7833333
149	2004	06-Aug-04	NBC	12	51.15	-127.75
149	2004	09-Aug-04	NBC	12	51.21666667	-127.8
149	2004	17-Aug-04	NBC	12	51.15	-127.75
149	2004	19-Aug-04	NBC	12	51.15	-127.75
149	2004	20-Aug-04	NBC	12	51.18333333	-127.7833333
149	2004	23-Aug-04	NBC	12	51.21666667	-127.8
149	2006	11-Aug-06	NBC	12	51.1166	-127.6833
149	2001	08-Aug-01	NBC	12	51.18333333	-127.7833333
149	2001	10-Aug-01	NBC	12	51.11666667	-127.6833333
149	2001	14-Aug-01	NBC	12	51.18333333	-127.7833333
149	2001	15-Aug-01	NBC	12	51.18333333	-127.7833333
149	2001	17-Aug-01	NBC	12	51.18333333	-127.7833333
149	2001	19-Aug-01	NBC	12	51.15	-127.75
149	2001	19-Aug-01	NBC	12	51.15	-127.75
149	2001	27-Aug-01	NBC	12	51.15	-127.75
149	2001	29-Aug-01	NBC	12	51.18333333	-127.7833333
149	2001	30-Aug-01	NBC	12	51.15	-127.75
149	2001	09-Sep-01	NBC	12	51.15	-127.75
149	2001	10-Sep-01	NBC	12	51.18333333	-127.7833333
149	2001	11-Sep-01	NBC	12	51.15	-127.75
149	2001	11-Sep-01	NBC	12	51.15	-127.75
149	2001	16-Sep-01	NBC	12	51.15	-127.75
149	2004	18-Aug-04	NBC	12	51.1648	-127.7903
149	2004	18-Aug-04	NBC	12	51.1648	-127.7903
149	2004	18-Aug-04	NBC	12	51.1536	-127.79
149	2004	18-Aug-04	NBC	12	51.1536	-127.79
149	2003	02-Aug-03	NBC	12	50.79716667	-128.3685
149	2003	02-Aug-03	NBC	12	50.801	-128.3661667
149	2003	08-Aug-03	NBC	12	50.81366667	-128.2706667
149	1998	25-Aug-98	WVI	11	49.26666667	-126.25
149	1998	26-Aug-98	WVI	11	49.26666667	-126.25
149	2000	19-Aug-00	WVI	11	49.6055	-126.8588333
149	2001	08-Jul-01	WVI	11	49.37383333	-126.5573333
149	2001	09-Jul-01	SVI	10	48.9205	-125.56
149	2002	05-Aug-02	WVI	11	49.62083333	-126.8481667
149	2002	03-Sep-02	WVI	11	49.66383333	-126.9133333
149	1998	28-Jun-98	WVI	11	49.2895	-126.232
149	1998	15-Aug-98	WVI	11	49.268	-126.2441667
149	1998	20-Aug-98	WVI	11	49.266	-126.2398333
149	1998	27-Aug-98	WVI	11	49.278	-126.2515
149	1999	30-Jul-99	WVI	11	49.266	-126.2046667
149	1999	31-Aug-99	WVI	11	49.38933333	-126.5803333
149	1999	31-Aug-99	WVI	11	49.38933333	-126.5803333
149	2000	08-Jul-00	WVI	11	49.27916667	-126.2808333
149	2000	29-Jul-00	WVI	11	49.64	-126.8591667
149	2000	12-Aug-00	WVI	11	49.63366667	-126.8573333
150	1998	27-Jun-98	SVI	10	48.5845	-124.7175
150	1998	27-Jun-98	SVI	10	48.56783333	-124.6666667
150	1998	02-Jul-98	SVI	10	48.64983333	-124.818
150	1998	05-Jul-98	SVI	10	48.70516667	-124.9981667
150	1998	04-Sep-98	SVI	10	48.655	-124.812
150	1998	18-Sep-98	SVI	10	48.57716667	-124.6576667
150	1998	30-Sep-98	SVI	10	48.582	-124.6791667
150	1998	26-Aug-98	WVI	11	49.26666667	-126.25
150	1998	01-Jul-98	SVI	10	48.61683333	-124.7675
150	1998	22-Sep-98	SVI	10	48.567	-124.6501667
150	1998	11-Aug-98	WVI	11	49.2695	-126.235
150	1998	12-Aug-98	WVI	11	49.271	-126.2358333
150	1998	15-Aug-98	WVI	11	49.27016667	-126.2438333
150	1998	16-Aug-98	WVI	11	49.26483333	-126.236
150	1998	18-Aug-98	WVI	11	49.2675	-126.2408333
150	1998	18-Aug-98	WVI	11	49.27083333	-126.2325
150	1998	20-Aug-98	WVI	11	49.2835	-126.252
150	1998	20-Aug-98	WVI	11	49.26733333	-126.2426667
150	1998	21-Aug-98	WVI	11	49.27133333	-126.2396667
150	1998	24-Aug-98	WVI	11	49.28816667	-126.2561667
150	1998	27-Aug-98	WVI	11	49.26716667	-126.24
150	1999	18-Aug-99	WVI	11	49.3685	-126.5433333
151	1996	07-Apr-96	GH+	5	46.98466667	-124.2333333
151	1977	06-Jun-77	WVI	11	49.16666667	-125.95
151	1979	28-Aug-79	WVI	11	49.16666667	-125.95
151	1981	14-Jul-81	WVI	11	49.16666667	-125.9
151	1981	07-Sep-81	WVI	11	49.16666667	-125.9
151	1992	21-Jul-92	WVI	11	49.38333333	-126.5
151	1993	11-Aug-93	WVI	11	49.16666667	-125.95
151	1994	22-Jun-94	WVI	11	49.16666667	-125.95
151	1994	17-Aug-94	WVI	11	49.28333333	-126.25
151	1994	30-Aug-94	WVI	11	49.28333333	-126.25
151	1995	18-Jul-95	WVI	11	49.31666667	-126.2333333
151	1995	22-Jul-95	WVI	11	49.31666667	-126.2333333
151	1995	06-Sep-95	WVI	11	49.38333333	-126.5
151	1996	05-Sep-96	WVI	11	49.31666667	-126.2333333
151	1996	10-Sep-96	WVI	11	49.31666667	-126.2333333
151	1996	17-Sep-96	WVI	11	49.16666667	-125.95
151	1999	18-Aug-99	WVI	11	49.36666667	-126.542
151	1999	18-Aug-99	WVI	11	49.3675	-126.5421667
152	1999	13-Aug-99	WVI	11	49.38333333	-126.45
152	1999	12-Sep-99	WVI	11	49.46666667	-126.5833333
152	2002	18-Aug-02	KAK	14	57.3265	-152.4173333
152	2005	02-Sep-05	KAK	14	57.28666667	-152.3916667
152	1999	22-Jul-99	WVI	11	49.37	-126.5081667
152	1999	08-Aug-99	WVI	11	49.36183333	-126.5226667
152	1999	31-Aug-99	WVI	11	49.3935	-126.5751667
153	2001	16-Jul-01	NBC	12	51.15	-127.7346667
153	2002	21-Aug-02	NBC	12	51.33333333	-127.8
153	1999	27-Aug-99	NBC	12	51.33333333	-127.8
153	1999	29-Aug-99	NBC	12	51.05	-127.6
153	1999	09-Sep-99	NBC	12	51.33333333	-127.8
153	2000	05-Jul-00	NBC	12	51.05	-127.6
153	2000	11-Jul-00	NBC	12	51.28333333	-127.8
153	2000	12-Jul-00	NBC	12	51.33333333	-127.8
153	2000	19-Jul-00	NBC	12	51.33333333	-127.8
153	2000	22-Jul-00	NBC	12	51.33333333	-127.8
153	2000	23-Jul-00	NBC	12	51.33333333	-127.8
153	2000	27-Jul-00	NBC	12	51.03416667	-127.5666667
153	2000	28-Jul-00	NBC	12	51.05	-127.6
153	2000	01-Aug-00	NBC	12	51.33333333	-127.8
153	2000	02-Aug-00	NBC	12	51.28333333	-127.8
153	2000	16-Aug-00	NBC	12	51.28333333	-127.8
153	2000	23-Aug-00	NBC	12	51.33333333	-127.8
153	2000	26-Aug-00	NBC	12	51.28333333	-127.8
153	2000	06-Sep-00	NBC	12	51.33333333	-127.8
153	2001	16-Jul-01	NBC	12	51.15	-127.75
153	2001	17-Jul-01	NBC	12	51.21666667	-127.8
153	2001	03-Aug-01	NBC	12	51.21666667	-127.8
153	2001	15-Aug-01	NBC	12	51.21666667	-127.8
153	2001	17-Aug-01	NBC	12	51.21666667	-127.8
153	2001	29-Aug-01	NBC	12	51.21666667	-127.8
153	2001	06-Sep-01	NBC	12	51.05	-127.6
153	2001	10-Sep-01	NBC	12	51.21666667	-127.8
153	2001	16-Sep-01	NBC	12	51.18333333	-127.7833333
153	2001	16-Sep-01	NBC	12	51.15	-127.75
153	2002	07-Aug-02	NBC	12	50.83916667	-128.1985
153	1999	10-Aug-99	NBC	12	51.85	-128.2333333
153	1999	16-Aug-99	NBC	12	50.83366667	-128.2168333
154	2004	20-Sep-04	SVI	10	48.808	-125.2605
154	2006	28-Jun-06	SVI	10	48.6403	-124.8057
154	2006	28-Jun-06	SVI	10	48.6403	-124.8057
154	2006	29-Jun-06	SVI	10	48.6465	-124.8179
154	2006	30-Jun-06	SVI	10	48.6403	-124.803
154	2006	01-Jul-06	SVI	10	48.6438	-124.8144
154	2006	08-Jul-06	SVI	10	48.6433	-124.8107
154	2006	08-Jul-06	SVI	10	48.6433	-124.8107
154	2006	09-Jul-06	SVI	10	48.6517	-124.825
154	2006	09-Jul-06	SVI	10	48.71	-125.04
154	2006	11-Jul-06	SVI	10	48.6443	-124.8137
154	2006	12-Jul-06	SVI	10	48.7994	-125.2237
154	2006	14-Jul-06	SVI	10	48.6703	-124.8867
154	2008	29-Mar-08	SVI	10	48.965	-125.4116
154	2008	07-Apr-08	SVI	10	48.9216	-125.4148
154	2008	12-Jun-08	WVI	11	49.0411	-125.7241
154	2008	24-Jun-08	SVI	10	48.7775	-125.2103
154	2001	15-Jun-01	SVI	10	48.7745	-125.2016667
154	2001	21-Jun-01	SVI	10	48.7745	-125.2096667
154	2001	29-Jun-01	SVI	10	48.72633333	-125.1111667
154	2001	06-Jul-01	SVI	10	48.77783333	-125.219
154	2001	07-Jul-01	SVI	10	48.72966667	-125.1215
154	2001	19-Jul-01	SVI	10	48.78033333	-125.2221667
154	2001	25-Jul-01	SVI	10	48.77783333	-125.2205
154	2002	26-Jul-02	SVI	10	48.89466667	-125.42
154	2003	16-Jun-03	SVI	10	48.63333333	-124.8151667
154	2003	17-Jun-03	SVI	10	48.64316667	-124.8075
154	2003	21-Jun-03	SVI	10	48.608	-124.7525
154	2003	23-Jun-03	SVI	10	48.64066667	-124.8053333
154	2003	24-Jun-03	SVI	10	48.637	-124.7968333
154	2003	09-Jul-03	SVI	10	48.63466667	-124.7923333
154	2003	12-Jul-03	SVI	10	48.63533333	-124.7953333
154	2003	18-Jul-03	SVI	10		
154	2003	09-Aug-03	SVI	10	48.775	-125.2148333
154	1998	18-Jun-98	SVI	10	48.7205	-125.0976667
154	1998	08-Jul-98	SVI	10	48.684	-124.9335
154	2007	08-Jun-07	GH+	5	47.1993	-124.5143
154	2001	07-Sep-01	WVI	11	49.15	-126
154	2001	04-Oct-01	WVI	11	49.15	-126
154	2002	06-Jul-02	SVI	10	48.83333333	-125.3333333
154	2002	01-Oct-02	WVI	11	49.15	-126
154	2002	29-Jul-02	WVI	11	49.26166667	-126.1628333
154	1998	15-Aug-98	WVI	11	49.2645	-126.201
154	1998	18-Aug-98	WVI	11	49.26283333	-126.205
154	1998	03-Sep-98	WVI	11	49.28283333	-126.248
154	2000	04-Jun-00	WVI	11	49.26533333	-126.2011667
154	2000	06-Jun-00	WVI	11	49.167	-126.024
154	2000	07-Jun-00	WVI	11	49.1695	-126.021
154	2000	21-Jun-00	WVI	11	49.17633333	-126.0156667
154	2000	26-Jun-00	WVI	11	49.17866667	-126.0203333
154	2006	18-Mar-06	SVI	10	48.9766	-125.3653
154	2006	11-Mar-06	SVI	10	48.9723	-125.3561
154	2006	11-Mar-06	SVI	10	48.97225	-125.3561833
154	2006	12-Mar-06	SVI	10	48.97791667	-125.3495333
154	2006	12-Mar-06	SVI	10	48.9758	-125.3668
162	1995	12-May-95	GH+	5	46.95116667	-124.0681667
162	1995	12-May-95	GH+	5	46.9505	-124.0835
162	1995	27-Jun-95	GH+	5	46.93383333	-124.084
162	1995	27-Jun-95	GH+	5	46.9505	-124.1
162	1995	19-May-95	GH+	5	46.98333333	-124.2333333
163	1995	09-May-95	NPS	9	48.01683333	-122.2671667
163	1995	09-May-95	NPS	9	48.01666667	-122.267
164	2000	19-May-00	GH+	5	46.91783333	-124.0346667
164	2000	22-May-00	GH+	5	46.9515	-124.0845
164	2000	22-May-00	GH+	5	46.95133333	-124.0843333
164	2005	26-May-05	GH+	5	46.915	-124.1696
164	2006	20-Mar-06	GH+	5	46.9285	-124.0105
164	2008	20-Oct-08	NCA	2	41.7565	-124.2336
164	1995	27-Jun-95	GH+	5	46.93366667	-124.0843333
164	1995	27-Jun-95	GH+	5	46.95	-124.1
164	1995	10-Sep-95	GH+	5	46.96666667	-124.1003333
164	1995	10-Sep-95	GH+	5	46.95116667	-124.1
164	1995	17-Sep-95	GH+	5	46.93366667	-124.0666667
164	1991	14-Oct-91	NCA	2		
164	1995	13-Jul-95	GH+	5	46.9175	-124.1
164	1995	13-Jul-95	GH+	5	46.9175	-124.1
164	2001	12-Jul-01	NCA	2	42.08366667	-124.3503333
164	2002	14-Aug-02	NCA	2	41.93466667	-124.217
165	1995	20-May-95	SVI	10	48.65	-123.3666667
166	2004	05-Jul-04	SVI	10	48.677	-124.9005
166	2005	25-Jun-05	SVI	10	48.67033333	-124.8708333
166	2005	03-Jul-05	SVI	10	48.71783333	-125.0868333
166	2005	07-Jul-05	SVI	10	48.75183333	-125.1571667
166	2005	10-Jul-05	SVI	10	48.74516667	-125.1321667
166	2005	10-Jul-05	SVI	10	48.77766667	-125.2063333
166	2005	21-Jul-05	SVI	10	48.74716667	-125.162
166	2006	14-Jun-06	SVI	10	48.7807	-125.2191
166	2006	24-Jun-06	SVI	10	48.7552	-125.1664
166	2006	07-Jul-06	SVI	10	48.7742	-125.2104
166	2006	11-Jul-06	SVI	10	48.7821	-125.2235
166	2006	12-Jul-06	SVI	10	48.7994	-125.2237
166	2006	14-Jul-06	SVI	10	48.7822	-125.2256
166	2006	15-Jul-06	SVI	10	48.7806	-125.2234
166	2006	15-Jul-06	SVI	10	48.68	-124.92
166	2006	28-Jul-06	SVI	10	48.7156	-125.0863
166	2006	29-Jul-06	SVI	10	48.7093	-125.0258
166	2008	08-Jul-08	SVI	10	48.7356	-125.1261
166	2008	13-Jul-08	SVI	10	48.7741	-125.1951
166	2008	19-Jul-08	SVI	10	48.72	-125.09
166	2008	24-Jul-08	SVI	10	48.71	-125.03
166	1999	20-Jul-99	SVI	10	48.70733333	-125.0113333
166	1999	28-Jul-99	SVI	10	48.71366667	-125.0301667
166	1999	07-Aug-99	SVI	10	48.706	-125.003
166	1999	13-Aug-99	SVI	10	48.5925	-124.7193333
166	1999	26-Aug-99	SVI	10	48.69966667	-124.9595
166	1999	01-Sep-99	SVI	10	48.64983333	-124.818
166	2000	31-May-00	SVI	10	48.75	-125.1666667
166	2000	20-Jun-00	SVI	10	48.75533333	-125.1405
166	2000	29-Jun-00	SVI	10	48.7545	-125.1395
166	2000	09-Jul-00	SVI	10	48.74866667	-125.1341667
166	2000	11-Jul-00	SVI	10	48.7505	-125.1355
166	2000	12-Jul-00	SVI	10	48.75333333	-125.1406667
166	2000	14-Jul-00	SVI	10	48.75316667	-125.1401667
166	2000	28-Jul-00	SVI	10	48.74683333	-125.146
166	2000	09-Aug-00	SVI	10	48.74566667	-125.1456667
166	2000	11-Aug-00	SVI	10	48.748	-125.1495
166	2000	13-Aug-00	SVI	10	48.749	-125.1481667
166	2000	17-Aug-00	SVI	10	48.748	-125.151
166	2000	19-Aug-00	SVI	10	48.74583333	-125.146
166	2000	23-Aug-00	SVI	10	48.71816667	-125.0766667
166	2000	24-Aug-00	SVI	10	48.73033333	-125.118
166	2000	03-Sep-00	SVI	10	48.735	-125.1231667
166	2000	12-Sep-00	SVI	10	48.718	-125.0928333
166	2000	13-Sep-00	SVI	10	48.75633333	-125.142
166	2000	14-Sep-00	SVI	10	48.717	-125.0946667
166	2000	17-Sep-00	SVI	10	48.78333333	-125.2236667
166	2000	19-Sep-00	SVI	10	48.718	-125.072
166	2000	19-Sep-00	SVI	10	48.71383333	-125.0475
166	2001	18-May-01	SVI	10	48.76666667	-125.1333333
166	2001	18-May-01	SVI	10	48.77	-125.1688333
166	2001	20-May-01	SVI	10	48.7745	-125.1736667
166	2001	29-May-01	SVI	10	48.74833333	-125.1421667
166	2001	01-Jun-01	SVI	10	48.7505	-125.1406667
166	2001	05-Jun-01	SVI	10	48.72383333	-125.1068333
166	2001	05-Jun-01	SVI	10	48.71733333	-125.0871667
166	2001	16-Jun-01	SVI	10	48.71966667	-125.0745
166	2001	20-Jun-01	SVI	10	48.69716667	-124.9668333
166	2001	23-Jun-01	SVI	10	48.75533333	-125.1406667
166	2001	29-Jun-01	SVI	10	48.77433333	-125.1411667
166	2001	21-Jul-01	SVI	10	48.77933333	-125.2168333
166	2001	31-Jul-01	SVI	10	48.78183333	-125.2226667
166	2001	09-Aug-01	SVI	10	48.71766667	-125.0828333
166	2001	09-Aug-01	SVI	10	48.67316667	-124.8953333
166	2001	11-Aug-01	SVI	10	48.68866667	-124.9376667
166	2001	11-Aug-01	SVI	10	48.684	-124.9338333
166	2002	15-Jun-02	SVI	10	48.64516667	-124.814
166	2002	26-Jun-02	SVI	10	48.7185	-125.0785
166	2002	04-Jul-02	SVI	10	48.76966667	-125.1563333
166	2002	04-Jul-02	SVI	10	48.6765	-124.9051667
166	2002	10-Jul-02	SVI	10	48.728	-125.1166667
166	2002	04-Oct-02	SVI	10	48.778	-125.214
166	2003	22-Jun-03	SVI	10	48.75433333	-125.136
166	2003	06-Jul-03	SVI	10	48.70766667	-125.0133333
166	2003	07-Jul-03	SVI	10	48.71966667	-125.0938333
166	2003	09-Jul-03	SVI	10	48.71733333	-125.0746667
166	2003	11-Jul-03	SVI	10	48.717	-125.078
166	2003	14-Jul-03	SVI	10		
166	2003	18-Jul-03	SVI	10	48.71383333	-125.0438333
166	2003	23-Jul-03	SVI	10	48.78633333	-125.2246667
166	2003	02-Aug-03	SVI	10		
166	2003	04-Aug-03	SVI	10	48.687	-124.929
166	2003	04-Aug-03	SVI	10		
166	2003	09-Aug-03	SVI	10		
166	2003	14-Aug-03	SVI	10	48.78466667	-125.223
166	2003	16-Aug-03	SVI	10		
166	2003	18-Aug-03	SVI	10		
166	1998	14-Jun-98	SVI	10	48.64983333	-124.818
166	1998	18-Jun-98	SVI	10	48.64983333	-124.818
166	1998	24-Jun-98	SVI	10	48.63366667	-124.7846667
166	1998	06-Jul-98	SVI	10	48.63366667	-124.7846667
166	1998	08-Jul-98	SVI	10	48.63366667	-124.7846667
166	1998	11-Jul-98	SVI	10	48.64983333	-124.818
166	2004	17-Aug-04	NBC	12	51.21666667	-127.8
166	2004	19-Aug-04	NBC	12	51.18333333	-127.7833333
166	2004	22-Aug-04	NBC	12	51.11666667	-127.6833333
166	2004	24-Aug-04	NBC	12	51.18333333	-127.7833333
166	2004	28-Aug-04	NBC	12	51.21666667	-127.8
166	2004	31-Aug-04	NBC	12	51.33333333	-127.8
166	2004	02-Sep-04	NBC	12	51.33333333	-127.8
166	2004	05-Sep-04	NBC	12	51.18333333	-127.7833333
166	2004	07-Sep-04	NBC	12	51.21666667	-127.8
166	2004	09-Sep-04	NBC	12	51.21666667	-127.8
166	2004	18-Aug-04	NBC	12	51.2018	-127.7906
166	2004	22-Sep-04	OR	4	44.8073	-124.0716
166	2006	21-May-06	GH+	5	46.9333	-124.2561
166	1998	14-Jul-98	NWA	6	48.35116667	-124.7175
166	1995	22-Jul-95	SJF	7	48.351	-124.5343333
166	1995	22-Jul-95	SJF	7	48.35083333	-124.5338333
166	2008	31-Jul-08	NWA	6	48.2316	-124.7083
166	2008	05-Aug-08	NWA	6	48.239	-124.713
166	1997	12-Jul-97	NWA	6	48.2345	-124.7008333
166	1997	28-Aug-97	NWA	6	48.36733333	-124.7333333
166	1997	02-Sep-97	NWA	6	48.167	-124.7508333
166	1997	06-Sep-97	SJF	7	48.35116667	-124.5503333
166	1997	06-Sep-97	SJF	7	48.30066667	-124.417
166	1999	04-Aug-99	SVI	10	48.68866667	-124.9398333
166	1999	04-Aug-99	SVI	10	48.71083333	-125.034
166	2001	28-Jun-01	SVI	10	48.77233333	-125.1413333
166	2001	06-Jul-01	SVI	10	48.69766667	-124.9761667
166	2001	09-Aug-01	SVI	10	48.70283333	-124.9975
166	2001	30-Aug-01	NWA	6	48.3145	-124.6931667
166	2001	06-Sep-01	NWA	6	48.1675	-124.7666667
166	1998	30-Jul-98	NWA	6	48.16666667	-124.7341667
166	1998	01-Sep-98	NWA	6	48.16666667	-124.75
166	1996	24-Jul-96	SJF	7	48.2515	-124.3333333
166	1996	24-Jul-96	SJF	7	48.25	-124.2841667
166	2002	29-Jul-02	WVI	11	49.26	-126.1948333
166	2002	04-Aug-02	WVI	11	49.43916667	-126.5716667
166	2002	04-Aug-02	WVI	11	49.43916667	-126.5716667
166	1999	28-Aug-99	SVI	10	48.63583333	-124.7935
167	1995	20-May-95	SVI	10	48.65	-123.3666667
169	2005	26-Aug-05	SVI	10	48.7035	-125.0025
169	2005	26-Aug-05	SVI	10	48.6855	-124.9286667
169	2007	29-Jul-07	SVI	10	48.7	-124.9
169	2008	10-Jul-08	SVI	10	48.6966	-124.9725
169	2008	10-Jul-08	SVI	10	48.607	-124.7431
169	2008	21-Jul-08	SVI	10	48.621	-124.7748
169	2008	30-Jul-08	SVI	10	48.6953	-124.959
169	2003	23-Jun-03	SVI	10		
169	2003	28-Jun-03	SVI	10	48.7095	-125.0228333
169	2003	07-Jul-03	SVI	10	48.71966667	-125.0938333
169	2003	09-Jul-03	SVI	10	48.71733333	-125.0746667
169	2003	12-Jul-03	SVI	10	48.72416667	-125.1151667
169	2003	15-Jul-03	SVI	10	48.71766667	-125.0826667
169	2003	18-Jul-03	SVI	10		
169	2003	14-Aug-03	SVI	10	48.6065	-124.7498333
169	2004	23-Jul-04	NBC	12	51.18333333	-127.7833333
169	2004	02-Aug-04	NBC	12	51.18333333	-127.7833333
169	2004	04-Aug-04	NBC	12	51.21666667	-127.8
169	2004	06-Aug-04	NBC	12	51.21666667	-127.8
169	2004	09-Aug-04	NBC	12	51.21666667	-127.8
169	2003	27-Jul-03	NBC	12	51.15	-127.75
169	2002	06-Sep-02	SOR	3	42.79216667	-124.5943333
169	2002	06-Sep-02	SOR	3	42.78566667	-124.6015
169	2002	14-Oct-02	SOR	3	42.83416667	-124.5863333
169	2002	14-Oct-02	SOR	3	42.83416667	-124.5863333
169	2002	14-Oct-02	SOR	3	42.83416667	-124.5863333
169	2006	20-Mar-06	GH+	5	46.9173	-124.2606
169	2007	01-Sep-07	GH+	5	47.1435	-124.4803
169	1995	19-Jul-95	SJF	7	48.36766667	-124.5835
169	1995	22-Jul-95	SJF	7	48.35116667	-124.5503333
169	1995	22-Jul-95	SJF	7	48.35083333	-124.5338333
169	1995	23-Jul-95	SJF	7	48.36733333	-124.5836667
169	2003	02-Aug-03	NBC	12	50.83933333	-128.2035
169	2006	22-Aug-06	NWA	6	48.3066	-124.689
169	2006	01-Sep-06	NWA	6	48.1261	-124.7288
169	2006	08-Sep-06	NWA	6	48.12	-124.7238
169	2008	31-Jul-08	NWA	6	48.265	-124.6916
169	2005	15-Sep-05	NWA	6	48.279	-124.6895
169	2001	30-Aug-01	NWA	6	48.3145	-124.6931667
169	2001	30-Aug-01	NWA	6	48.31533333	-124.6903333
169	2001	06-Sep-01	NWA	6	48.28333333	-124.6841667
169	2006	24-Aug-06	NWA	6	48.3028	-124.6906
169	2006	08-Sep-06	NWA	6	48.1198	-124.7265
169	2006	08-Sep-06	NWA	6	48.1198	-124.7265
170	1995	19-Jul-95	SJF	7	48.36766667	-124.5835
