ID	ResearchGroup	Year	Date	Sreg	Reg	Lat	Lon
169	MAKAH	2006	22-Aug-06	NWA	6	48.3066	-124.689
169	MAKAH	2006	1-Sep-06	NWA	6	48.1261	-124.7288
169	MAKAH	2006	8-Sep-06	NWA	6	48.12	-124.7238
169	NMML	2006	24-Aug-06	NWA	6	48.3028	-124.6906
169	NMML	2006	8-Sep-06	NWA	6	48.1198	-124.7265
169	NMML	2006	8-Sep-06	NWA	6	48.1198	-124.7265
169	CERF	2004	23-Jul-04	NBC	12	51.18333333	-127.7833333
169	CERF	2004	4-Aug-04	NBC	12	51.21666667	-127.8
169	CERF	2004	9-Aug-04	NBC	12	51.21666667	-127.8
169	CRC	2007	1-Sep-07	GH+	5	47.1435	-124.4803
169	BG	2007	29-Jul-07	SVI	10	48.7	-124.9
169	MAKAH	2008	31-Jul-08	NWA	6	48.265	-124.6916
169	BG	2008	10-Jul-08	SVI	10	48.6966	-124.9725
169	BG	2008	10-Jul-08	SVI	10	48.607	-124.7431
169	BG	2008	21-Jul-08	SVI	10	48.621	-124.7748
169	BG	2008	30-Jul-08	SVI	10	48.6953	-124.959
169	BG	2010	9-Jun-10	SVI	10	48.6723	-124.8855
169	CN	2009	15-Sep-09	OR	4	44.81	-124.07
169	CN	2009	15-Sep-09	OR	4	44.81	-124.07
169	HSU-DG	2011	20-Sep-11	NCA	2	41.5666	-124.116
169	HSU-DG	2011	20-Sep-11	NCA	2	41.55	-124.1001
169	OSU	2009	17-Sep-09	OR	4	44.78879581	-124.076071
169	OSU	2009	17-Sep-09	OR	4	44.788779	-124.075892
170	CRC	1995	19-Jul-95	SJF	7	48.36766667	-124.5835
170	CRC	1995	22-Jul-95	SJF	7	48.3675	-124.5835
170	CRC	1995	19-Aug-95	SJF	7	48.368	-124.5836667
171	NMML	1994	11-Aug-94	NWA	6	48.36666667	-124.7175
171	CRC	1995	22-Jul-95	SJF	7	48.35133333	-124.534
171	CRC	1995	23-Jul-95	SJF	7	48.38433333	-124.667
171	CRC	1995	19-Aug-95	SJF	7	48.36766667	-124.568
171	CRC	1995	19-Aug-95	SJF	7	48.36783333	-124.5673333
171	CRC	1996	2-May-96	GH+	5	46.98466667	-124.2175
172	CRC	1995	22-Jul-95	SJF	7	48.38433333	-124.65
172	CRC	1995	23-Jul-95	SJF	7	48.3515	-124.55
173	CRC	1995	19-Aug-95	SJF	7	48.31733333	-124.4505
174	CRC	1995	19-Aug-95	SJF	7	48.36666667	-124.5511667
174	NMML	1996	28-Aug-96	NWA	6	48.28433333	-124.6841667
174	JD	1995	14-Sep-95	WVI	11	49.85	-127.1666667
174	CRC	1997	9-Aug-97	SVI	10	48.65116667	-124.8345
174	NMML	1997	28-Aug-97	NWA	6	48.1335	-124.7182
174	NMML	1997	2-Sep-97	SJF	7	48.35133333	-124.5508333
174	NMML	1997	22-Aug-97	NWA	6	48.11733333	-124.7333333
175	Uvic	2002	5-Jul-02	WVI	11	49.27233333	-126.2138333
175	Uvic	2002	3-Jul-02	WVI	11	49.39133333	-126.4566667
175	BG	2001	15-Jun-01	SVI	10	48.69583333	-124.9651667
175	BG	2001	16-Jun-01	SVI	10	48.69966667	-124.9835
175	BG	2001	16-Jun-01	SVI	10	48.69633333	-124.9735
175	BG	2001	21-Jun-01	SVI	10	48.71	-125.0298333
175	JD	2001	4-Oct-01	WVI	11	49.25	-126.1666667
175	BG	2001	20-Jun-01	SVI	10	48.71183333	-125.0358333
175	BG	2001	22-Jun-01	SVI	10	48.7045	-125.0061667
175	BG	2001	23-Jun-01	SVI	10	48.7105	-125.0331667
175	BG	2001	1-Jul-01	SVI	10	48.695	-124.9646667
175	NMML	2001	28-Jun-01	SVI	10	48.7025	-124.9961667
175	JD	2001	31-Jul-01	WVI	11	49.38416667	-126.5833333
175	BG	2001	7-Jul-01	SVI	10	48.69683333	-124.9645
175	BG	2001	29-Jun-01	SVI	10	48.6845	-124.9666667
175	BG	2001	5-Jul-01	SVI	10	48.699	-124.9816667
175	BG	2001	17-Jul-01	SVI	10	48.58083333	-124.6865
175	BG	2001	6-Jul-01	SVI	10	48.71166667	-125.0321667
175	BG	2001	12-Jul-01	SVI	10	48.6975	-124.9771667
175	NMML	2000	20-Aug-00	WVI	11	49.42983333	-126.5943333
175	NMML	2000	22-Sep-00	WVI	11	49.43333333	-126.5845
175	NMML	2000	18-Aug-00	WVI	11	49.37066667	-126.5378333
175	NMML	2000	20-Aug-00	WVI	11	49.42983333	-126.5943333
175	NMML	1999	7-Aug-99	WVI	11	49.25	-126.2166667
175	NMML	1999	13-Aug-99	WVI	11	49.25	-126.1833333
175	NMML	1999	11-Sep-99	WVI	11	49.46666667	-126.5833333
175	BG	1998	26-May-98	SVI	10	48.67666667	-124.8841667
175	BG	1998	17-Jun-98	SVI	10	48.71783333	-125.0511667
175	BG	1998	22-Jun-98	SVI	10	48.7055	-124.999
175	VD	1998	6-Jul-98	SVI	10	48.69	-124.9273333
175	NMML	1998	22-Jul-98	NWA	6	48.36666667	-124.7175
175	NMML	1998	5-Sep-98	NWA	6	48.28383333	-124.6843333
175	JD	1998	1-Aug-98	WVI	11	49.26666667	-126.25
175	NMML	1998	16-Oct-98	NWA	6	48.28383333	-124.684
175	JD	1998	25-Aug-98	WVI	11	49.36666667	-126.55
175	BG	1998	22-Sep-98	SVI	10	48.556	-124.5635
175	UVIC	1998	27-Jul-98	WVI	11	49.257	-126.2298333
175	UVIC	1998	30-Jul-98	WVI	11	49.27733333	-126.2175
175	UVIC	1998	31-Jul-98	WVI	11	49.27733333	-126.2168333
175	UVIC	1998	2-Aug-98	WVI	11	49.2575	-126.1896667
175	UVIC	1998	4-Aug-98	WVI	11	49.26116667	-126.1701667
175	CRC	1995	22-Jul-95	NWA	6	48.35083333	-124.7015
175	CRC	1995	23-Jul-95	NWA	6	48.36716667	-124.7181667
175	CRC	1996	5-Oct-96	SJF	7	48.3505	-124.5178333
175	NMML	1996	13-Jun-96	SJF	7	48.35	-124.5175
175	NMML	1996	16-Aug-96	NWA	6	48.28433333	-124.6841667
175	NMML	1996	27-Aug-96	NWA	6	48.2845	-124.6841667
175	NMML	1996	28-Aug-96	NWA	6	48.28433333	-124.6841667
175	NMML	1996	26-Sep-96	SJF	7	48.35016667	-124.568
175	CRC	1997	27-Jun-97	SJF	7	48.3505	-124.5345
175	CRC	1997	27-Jun-97	SJF	7	48.3675	-124.5838333
175	CRC	1997	27-Jun-97	SJF	7	48.3515	-124.551
175	CRC	1997	27-Jun-97	SJF	7	48.35066667	-124.5345
175	CRC	1997	28-Jun-97	SJF	7	48.351	-124.5501667
175	CRC	1997	28-Jun-97	SJF	7	48.35083333	-124.5346667
175	NMML	1997	1-Jul-97	SJF	7	48.35116667	-124.5345
175	NMML	1997	1-Jul-97	SJF	7	48.33383333	-124.4841667
175	NMML	1997	3-Jul-97	SJF	7	48.35116667	-124.5345
175	NMML	1997	29-Jul-97	SJF	7	48.38416667	-124.7008333
175	NMML	1997	1-Aug-97	SJF	7	48.38383333	-124.7006667
175	NMML	1997	2-Aug-97	NWA	6	48.384	-124.7175
175	NMML	1997	27-Aug-97	SJF	7	48.33433333	-124.5005
175	NMML	1997	6-Sep-97	SJF	7	48.35116667	-124.5503333
175	NMML	1997	6-Sep-97	SJF	7	48.30066667	-124.417
175	NMML	1997	24-Aug-97	SJF	7	48.33366667	-124.4843333
175	BG	2000	29-May-00	SVI	10	48.7175	-125.0716667
175	VD	2001	21-Jun-01	SVI	10	48.70983333	-125.0293333
175	BG	1999	9-Jun-99	SVI	10	48.7055	-124.999
175	BG	1999	11-Jun-99	SVI	10	48.69	-124.9273333
175	BG	1999	16-Jun-99	SVI	10	48.70633333	-125.0076667
175	BG	1999	21-Jun-99	SVI	10	48.67666667	-124.9011667
175	BG	1999	21-Jun-99	SVI	10	48.67666667	-124.9011667
175	CRC	2003	9-Nov-03	NCA	2	41.79	-124.275
175	BG	2003	12-May-03	SVI	10	48.67183333	-124.892
175	BG	2003	12-May-03	SVI	10	48.67466667	-124.8956667
175	BG	2003	16-Jun-03	SVI	10	48.73343333	-125.1345
175	BG	2003	16-Jun-03	SVI	10	48.74033333	-125.141
175	BG	2003	28-Jun-03	SVI	10	48.73933333	-125.1441667
175	BG	2003	15-Jul-03	SVI	10	48.71766667	-125.0826667
175	BG	2003	18-Jul-03	SVI	10	48.71383333	-125.0438333
175	BG	2003	20-Jul-03	SVI	10	48.6965	-124.9593333
175	BG	2003	23-Jul-03	SVI	10	48.6675	-124.8598333
175	BG	2003	2-Aug-03	SVI	10	NA	NA
175	BG	2003	3-Aug-03	SVI	10	NA	NA
175	BG	2003	4-Aug-03	SVI	10	48.687	-124.929
175	BG	2003	4-Aug-03	SVI	10	NA	NA
175	BG	2003	7-Aug-03	SVI	10	48.68733333	-124.9313333
175	BG	2003	9-Aug-03	SVI	10	48.6945	-124.948
175	BG	2003	12-Aug-03	SVI	10	48.70533333	-125.0066667
175	BG	2003	14-Aug-03	SVI	10	48.73283333	-125.1211667
175	BG	2003	11-Aug-03	SVI	10	48.70816667	-125.015
175	BG	2003	13-Aug-03	SVI	10	48.73616667	-125.1251667
175	BG	2003	25-Jul-03	SVI	10	48.691	-124.972
175	BG	2003	28-Jul-03	SVI	10	48.70833333	-125.0255
175	BG	2003	28-Jul-03	SVI	10	48.69283333	-124.9561667
175	BG	2003	30-Jul-03	SVI	10	48.692	-124.939
175	BG	2003	31-Jul-03	SVI	10	48.69683333	-124.9516667
175	BG	2003	8-Sep-03	SVI	10	48.7345	-125.1283333
175	BG	2003	27-Sep-03	WVI	11	49.425	-126.5963333
175	BG	2003	27-Sep-03	WVI	11	49.4145	-126.6086667
175	BG	2003	27-Sep-03	WVI	11	49.4155	-126.6055
175	BG	2003	29-Sep-03	WVI	11	49.4225	-126.5966667
175	BG	2003	29-Sep-03	WVI	11	49.41816667	-126.6041667
175	BG	2003	29-Sep-03	WVI	11	49.41333333	-126.6105
175	UVIC	1999	22-Jul-99	WVI	11	49.40666667	-126.4071667
175	UVIC	1999	28-Jul-99	WVI	11	49.25916667	-126.1903333
175	UVIC	1999	30-Jul-99	WVI	11	49.25916667	-126.1943333
175	UVIC	1999	7-Aug-99	WVI	11	49.268	-126.2053333
175	UVIC	1999	12-Aug-99	WVI	11	49.26566667	-126.2013333
175	UVIC	1999	12-Aug-99	WVI	11	49.26566667	-126.2013333
175	UVIC	2000	29-Jul-00	WVI	11	49.42616667	-126.594
175	UVIC	2000	12-Aug-00	WVI	11	49.3945	-126.5708333
175	MAKAH	2005	15-Sep-05	SJF	7	48.3726	-124.5776
175	MAKAH	2005	15-Sep-05	SJF	7	48.3735	-124.578
175	BG	2004	30-Jun-04	SVI	10	48.71416667	-125.0416667
175	BG	2004	25-Jul-04	SVI	10	48.69533333	-124.9661667
175	BG	2004	25-Jul-04	SVI	10	48.69533333	-124.9661667
175	BG	2004	10-Sep-04	SVI	10	48.642	-124.8056667
175	BG	2005	21-Jul-05	SVI	10	48.74816667	-125.1425
175	MAKAH	2006	30-Aug-06	NWA	6	48.3603	-124.7165
175	MAKAH	2006	1-Sep-06	SJF	7	48.3775	-124.59
175	MAKAH	2006	6-Sep-06	SJF	7	48.3615	-124.5451
175	MAKAH	2006	6-Sep-06	SJF	7	48.3631	-124.5506
175	MAKAH	2006	11-Sep-06	SJF	7	48.3688	-124.5641
175	MAKAH	2006	3-Oct-06	SJF	7	48.364	-124.549
175	MAKAH	2006	4-Oct-06	SJF	7	48.3716	-124.5721
175	NMML	2006	28-Sep-06	SJF	7	48.3856	-124.598
175	WS	2006	7-Jul-06	WVI	11	49.267	-126.203
175	BG	2006	25-Aug-06	SVI	10	48.6068	-124.74
175	BG	2006	25-Aug-06	SVI	10	48.5835	-124.7003
175	BG	2006	26-Aug-06	SVI	10	48.585	-124.7126
175	BG	2006	26-Aug-06	SVI	10	48.585	-124.7126
175	BG	2006	4-Jul-06	WVI	11	49.2781	-126.2237
175	NMML	2007	30-Aug-07	SJF	7	48.3208	-124.4491
175	BG	2007	7-Aug-07	SVI	10	48.69	-124.94
175	BG	2007	9-Aug-07	SVI	10	48.71	-125.02
175	BG	2007	9-Aug-07	SVI	10	48.7	-124.94
175	BG	2007	11-Aug-07	SVI	10	48.69	-124.93
175	CN	2007	15-Jul-07	OR	4	44.80833333	-124.0666667
175	CN	2007	17-Jul-07	OR	4	44.80833333	-124.0666667
175	CN	2007	5-Aug-07	OR	4	44.80833333	-124.0666667
175	CN	2007	27-Jul-07	OR	4	44.80833333	-124.0666667
175	MAKAH	2007	20-Aug-07	SJF	7	48.387	-124.707
177	CRC	1999	20-May-99	NWA	6	48.06666667	-124.7175
177	NMML	1999	23-Jul-99	SVI	10	48.70816667	-125.0115
177	NMML	1999	4-Aug-99	SVI	10	48.68333333	-124.9166667
177	NMML	1999	4-Aug-99	SVI	10	48.69883333	-124.9653333
177	NMML	1999	4-Aug-99	SVI	10	48.68866667	-124.9398333
177	NMML	1999	4-Aug-99	SVI	10	48.703	-124.995
177	NMML	1999	14-Aug-99	SVI	10	48.70366667	-124.9941667
177	NMML	1999	28-Sep-99	NWA	6	48.1795	-124.7493333
177	NMML	1999	18-Oct-99	NWA	6	48.11666667	-124.7166667
177	BG	1998	18-Jun-98	SVI	10	48.67666667	-124.9011667
177	BG	1998	20-Jun-98	SVI	10	48.72	-125.0873333
177	BG	1998	1-Jul-98	SVI	10	48.709	-125.01
177	VD	1998	25-Jun-98	SVI	10	48.721	-125.072
177	VD	1998	6-Jul-98	SVI	10	48.69	-124.9273333
177	JD	1998	1-Aug-98	WVI	11	49.26666667	-126.25
177	BG	1998	23-Sep-98	SVI	10	48.56816667	-124.6678333
177	BG	1998	24-Sep-98	SVI	10	48.56816667	-124.6678333
177	UVIC	1998	28-Jul-98	WVI	11	49.27066667	-126.2091667
177	UVIC	1998	24-Aug-98	WVI	11	49.2825	-126.2486667
177	UVIC	1998	9-Jul-98	WVI	11	49.263	-126.1756667
177	UVIC	1998	26-Jul-98	WVI	11	49.28866667	-126.2356667
177	UVIC	1998	27-Jul-98	WVI	11	49.2855	-126.237
177	UVIC	1998	30-Jul-98	WVI	11	49.28433333	-126.2378333
177	UVIC	1998	4-Aug-98	WVI	11	49.2865	-126.2453333
177	UVIC	1998	11-Aug-98	WVI	11	49.267	-126.2313333
177	UVIC	1998	17-Aug-98	WVI	11	49.26716667	-126.2061667
177	CRC	1995	22-Jul-95	NWA	6	48.3505	-124.7011667
177	CRC	1995	23-Jul-95	SJF	7	48.38383333	-124.7173333
177	CRC	1995	19-Aug-95	SJF	7	48.35066667	-124.5181667
177	CRC	1995	19-Aug-95	SJF	7	48.35	-124.5168333
177	NMML	1997	26-Jul-97	SJF	7	48.38433333	-124.5678333
177	NMML	1997	28-Aug-97	NWA	6	48.1335	-124.7181667
177	NMML	1997	8-Sep-97	SJF	7	48.38433333	-124.6681667
177	NMML	1997	2-Sep-97	NWA	6	48.15033333	-124.7506667
177	NMML	1997	5-Sep-97	SJF	7	48.36766667	-124.5676667
177	NMML	1997	20-Sep-97	SJF	7	48.301	-124.3678333
177	BG	1999	9-Jun-99	SVI	10	48.718	-125.0981667
177	BG	1999	13-Jun-99	SVI	10	48.71583333	-125.0403333
177	BG	1999	14-Jun-99	SVI	10	48.71866667	-125.0635
177	BG	1999	16-Jun-99	SVI	10	48.7175	-125.0538333
177	BG	1999	17-Jun-99	SVI	10	48.717	-125.0496667
177	BG	1999	18-Jun-99	SVI	10	48.7205	-125.0976667
177	BG	1999	18-Jun-99	SVI	10	48.71416667	-125.0406667
177	BG	1999	26-Jun-99	SVI	10	48.7175	-125.0853333
177	BG	1999	4-Jul-99	SVI	10	48.71633333	-125.0433333
177	BG	1999	6-Jul-99	SVI	10	48.717	-125.0496667
177	BG	1999	17-Jul-99	SVI	10	48.709	-125.01
177	BG	1999	22-Jul-99	SVI	10	48.7055	-124.999
177	BG	1999	23-Jul-99	SVI	10	48.7055	-124.999
177	BG	1999	24-Jul-99	SVI	10	48.7055	-124.999
177	BG	1999	25-Jul-99	SVI	10	48.67983333	-124.9103333
177	BG	1999	26-Jul-99	SVI	10	48.70633333	-125.0076667
177	BG	1999	31-Jul-99	SVI	10	48.70633333	-125.0076667
177	BG	1999	7-Aug-99	SVI	10	48.7055	-124.999
177	BG	1999	8-Aug-99	SVI	10	48.70516667	-125.0015
177	BG	1999	9-Aug-99	SVI	10	48.69483333	-124.9446667
177	BG	1999	10-Aug-99	SVI	10	48.58616667	-124.6951667
177	BG	1999	12-Aug-99	SVI	10	48.69966667	-124.9595
177	BG	1999	13-Aug-99	SVI	10	48.7055	-124.999
177	BG	1999	14-Aug-99	SVI	10	48.7055	-124.999
177	BG	1999	15-Aug-99	SVI	10	48.70516667	-124.9981667
177	BG	1999	15-Aug-99	SVI	10	48.70533333	-124.997
177	BG	1999	20-Aug-99	SVI	10	48.7055	-124.999
177	BG	1999	22-Aug-99	SVI	10	48.70633333	-125.0076667
177	BG	1999	22-Aug-99	SVI	10	48.7055	-124.999
177	BG	1999	24-Aug-99	SVI	10	48.7055	-124.999
177	BG	1999	24-Aug-99	SVI	10	48.705	-124.9888333
177	BG	1999	26-Aug-99	SVI	10	48.70433333	-124.999
177	VD	1999	28-Aug-99	SVI	10	48.70516667	-125.0015
177	VD	1999	29-Aug-99	SVI	10	48.70166667	-124.9828333
177	VD	1999	29-Aug-99	SVI	10	48.70166667	-125.0006667
177	BG	1999	1-Sep-99	SVI	10	48.70633333	-125.0076667
177	BG	1999	4-Sep-99	SVI	10	48.7055	-124.999
177	BG	1999	4-Sep-99	SVI	10	48.69916667	-124.9626667
177	BG	1999	5-Sep-99	SVI	10	48.704	-124.9973333
177	BG	1999	7-Sep-99	SVI	10	48.70633333	-125.0076667
177	BG	1999	7-Sep-99	SVI	10	48.7055	-124.999
177	BG	1999	13-Sep-99	SVI	10	48.7835	-125.2163333
177	BG	1999	13-Sep-99	SVI	10	48.71766667	-125.0895
177	BG	1999	14-Sep-99	SVI	10	48.70483333	-124.9931667
178	JD	2001	7-Sep-01	WVI	11	49.35083333	-126.5
178	JD	2001	4-Oct-01	WVI	11	49.35083333	-126.5
178	NMML	2000	22-Sep-00	WVI	11	49.43333333	-126.5845
178	NMML	2000	20-Aug-00	WVI	11	49.42983333	-126.5943333
178	CRC	1999	20-May-99	NWA	6	47.93416667	-124.6678333
178	CRC	1999	20-May-99	NWA	6	47.96683333	-124.7006667
178	NMML	1999	7-Aug-99	WVI	11	49.41666667	-126.6
178	UVIC	1998	17-Jun-98	WVI	11	49.2515	-126.126
178	UVIC	1998	28-Jul-98	WVI	11	49.2845	-126.2363333
178	UVIC	1998	21-Aug-98	WVI	11	49.28066667	-126.2556667
178	UVIC	1998	27-Jul-98	WVI	11	49.29116667	-126.232
178	UVIC	1998	31-Jul-98	WVI	11	49.2885	-126.2333333
178	UVIC	1998	1-Aug-98	WVI	11	49.26566667	-126.2028333
178	UVIC	1998	2-Aug-98	WVI	11	49.28166667	-126.2378333
178	UVIC	1998	4-Aug-98	WVI	11	49.2805	-126.24
178	UVIC	1998	7-Aug-98	WVI	11	49.28416667	-126.2466667
178	UVIC	1998	17-Aug-98	WVI	11	49.2905	-126.25
178	UVIC	1998	3-Sep-98	WVI	11	49.28283333	-126.2428333
178	CRC	1995	23-Jul-95	SJF	7	48.36733333	-124.5836667
178	CRC	1995	19-Aug-95	SJF	7	48.25	-124.2335
178	CRC	1996	7-Apr-96	GH+	5	46.98466667	-124.2333333
178	NMML	1996	13-Jun-96	SJF	7	48.35	-124.5175
178	CRC	1997	27-Jun-97	SJF	7	48.3675	-124.5838333
178	CRC	1997	28-Jun-97	SJF	7	48.3505	-124.5501667
178	NMML	1997	1-Jul-97	SJF	7	48.33333333	-124.4836667
178	NMML	1997	1-Jul-97	SJF	7	48.33383333	-124.4841667
178	NMML	1997	3-Jul-97	SJF	7	48.35116667	-124.5345
178	NMML	1997	22-Jul-97	SJF	7	48.384	-124.7001667
178	NMML	1997	28-Aug-97	NWA	6	48.15133333	-124.7505
178	NMML	1997	7-Oct-97	SJF	7	48.35133333	-124.5508333
178	NMML	1997	7-Oct-97	SJF	7	48.351	-124.5345
178	CERF	2003	23-Jun-03	NBC	12	51.11666667	-127.6833333
178	UVIC	1999	18-Jul-99	WVI	11	49.25833333	-126.1788333
178	UVIC	1999	22-Jul-99	WVI	11	49.40666667	-126.4071667
178	UVIC	2000	29-Jul-00	WVI	11	49.64	-126.8591667
178	UVIC	2000	12-Aug-00	WVI	11	49.3785	-126.5578333
178	MAKAH	2005	15-Sep-05	SJF	7	48.376	-124.589
178	CRC	2004	18-Aug-04	NBC	12	51.1648	-127.7903
178	BG	2005	5-Sep-05	WVI	11	49.44516667	-126.5831667
178	CERF	2004	19-Jul-04	NBC	12	51.21666667	-127.8
178	CERF	2004	2-Aug-04	NBC	12	51.18333333	-127.7833333
178	CERF	2004	4-Aug-04	NBC	12	51.18333333	-127.7833333
178	WS	2006	7-Jul-06	WVI	11	49.267	-126.203
178	BG	2006	4-Jul-06	WVI	11	49.2781	-126.2237
178	CERF	2004	15-Aug-04	NBC	12	51.11666667	-127.6833333
178	CERF	2004	22-Aug-04	NBC	12	51.11666667	-127.6833333
178	CERF	2004	9-Sep-04	NBC	12	51.11666667	-127.6833333
178	CERF	2004	6-Aug-04	NBC	12	51.15	-127.75
178	CERF	2004	9-Aug-04	NBC	12	51.15	-127.75
178	CERF	2004	31-Aug-04	NBC	12	51.15	-127.75
178	CERF	2004	5-Sep-04	NBC	12	51.18333333	-127.7833333
178	CERF	2004	7-Sep-04	NBC	12	51.18333333	-127.7833333
178	CERF	2004	23-Jul-04	NBC	12	51.21666667	-127.8
178	CERF	2004	19-Aug-04	NBC	12	51.21666667	-127.8
178	CERF	2004	30-Jul-04	NBC	12	51.28333333	-127.8
178	NMML	2007	19-Jun-07	SJF	7	48.3833	-124.6086
178	NMML	2007	14-Aug-07	NWA	6	48.3101	-124.6918
178	NMML	2007	16-Sep-07	SJF	7	48.3045	-124.4153
178	WS	2007	17-Jul-07	WVI	11	49.2628	-126.1658
178	WS	2007	18-Jul-07	WVI	11	49.2623	-126.1471
178	BG	2007	3-Jul-07	SVI	10	48.64	-124.8
178	MAKAH	2007	28-Sep-07	SJF	7	48.2888	-124.357
178	MAKAH	2007	1-Nov-07	SJF	7	48.3616	-124.549
178	MAKAH	2007	7-Dec-07	SJF	7	48.3548	-124.543
178	MAKAH	2007	14-Aug-07	NWA	6	48.3023	-124.6848
178	MAKAH	2007	27-Jul-07	SJF	7	48.3766	-124.5833
178	CRC	2008	10-Jul-08	SJF	7	48.277	-124.3355
178	CRC	2008	15-Jul-08	SJF	7	48.3758	-124.591
178	MAKAH	2008	3-Jul-08	SJF	7	48.3725	-124.5811
178	MAKAH	2008	3-Jul-08	SJF	7	48.3308	-124.4306
178	MAKAH	2008	3-Jul-08	SJF	7	48.3566	-124.526
178	MAKAH	2008	6-Jul-08	SJF	7	48.3635	-124.5478
178	MAKAH	2008	11-Jul-08	SJF	7	48.319	-124.4461
178	MAKAH	2008	16-Jul-08	SJF	7	48.3388	-124.4951
178	MAKAH	2011	15-Jul-08	SJF	7	48.3728	-124.5801
178	MAKAH	2008	23-Jul-08	SJF	7	48.3763	-124.5855
178	MAKAH	2008	4-Sep-08	SJF	7	48.2878	-124.3556
178	MAKAH	2008	16-Sep-08	SJF	7	48.372	-124.5766
178	MAKAH	2008	24-Sep-08	SJF	7	48.3778	-124.5673
178	MAKAH	2008	24-Sep-08	SJF	7	48.363	-124.5508
178	MAKAH	2008	17-Oct-08	SJF	7	48.3561	-124.546
178	MAKAH	2008	28-Oct-08	SJF	7	48.3523	-124.5413
178	MAKAH	2008	28-Oct-08	SJF	7	48.3506	-124.5233
178	MAKAH	2008	29-Oct-08	SJF	7	48.3583	-124.5405
178	MAKAH	2008	30-Oct-08	SJF	7	48.3605	-124.5385
178	NMML	2008	19-Jun-08	SJF	7	48.3666	-124.575
178	NMML	2008	15-Jul-08	SJF	7	48.3733	-124.58
178	NMML	2008	28-Oct-08	SJF	7	48.3555	-124.5406
178	NMML	2008	28-Oct-08	SJF	7	48.3503	-124.5233
178	NMML	2008	29-Oct-08	SJF	7	48.3546	-124.5416
178	NMML	2008	29-Oct-08	SJF	7	48.3581	-124.5403
178	NMML	2008	30-Oct-08	SJF	7	48.3593	-124.5391
178	MAKAH-NMML	2009	15-Sep-09	NWA	6	48.1845	-124.7875
178	MAKAH	2009	12-Aug-09	NWA	6	48.2441	-124.7123
178	NMML	2009	18-Aug-09	NWA	6	48.1166	-124.7223
178	DFO	2010	24-Mar-10	WVI	11	49.3743	-126.5421
178	Opp-Pasztor	2011	23-Jul-11	WVI	11	49.5888	-126.6819
178	Opp-Pasztor	2011	20-Aug-11	WVI	11	49.5388	-126.7886
178	CERF	2011	10-Sep-11	WVI	11	49.4366	-126.5925
178	MAKAH	2008	10-Oct-08	SJF	7	48.365	-124.5601
178	MAKAH	2008	10-Oct-08	SJF	7	48.356	-124.5441
178	MAKAH	2011	15-Jul-08	SJF	7	48.3736	-124.581
180	CRC	1995	24-Oct-95	SJF	7	48.1835	-124.017
180	CRC	1997	19-Jul-97	SJF	7	48.35116667	-124.5345
180	CRC	1997	27-Jun-97	SJF	7	48.35	-124.5176667
180	CRC	1997	27-Jun-97	SJF	7	48.33483333	-124.5176667
180	CRC	1997	27-Jun-97	SJF	7	48.35	-124.5333333
180	CRC	1997	27-Jun-97	SJF	7	48.36766667	-124.5841667
180	CRC	1997	28-Jun-97	SJF	7	48.317	-124.4346667
180	NMML	1997	12-Jun-97	SJF	7	48.351	-124.5501667
180	NMML	1997	1-Jul-97	SJF	7	48.33416667	-124.4846667
180	NMML	1997	17-Jul-97	SJF	7	48.334	-124.4845
180	NMML	1997	17-Jul-97	SJF	7	48.35116667	-124.5178333
180	NMML	1997	20-Jun-97	SJF	7	48.38383333	-124.5843333
180	NMML	1997	14-Jul-97	SJF	7	48.36666667	-124.5345
180	NMML	1997	16-Jul-97	SJF	7	48.3175	-124.4513333
181	CRC	1995	24-Oct-95	SJF	7	48.31716667	-124.4503333
183	CRC	1995	19-Aug-95	SJF	7	48.16666667	-123.9005
183	CRC	1995	24-Oct-95	SJF	7	48.1835	-124.017
184	CRC	1995	24-Oct-95	SJF	7	48.31716667	-124.4503333
185	Uvic	2002	5-Jul-02	WVI	11	49.25583333	-126.1463333
185	Uvic	2002	4-Aug-02	WVI	11	49.40216667	-126.5915
185	JD	2001	7-Sep-01	WVI	11	49.25	-126.1666667
185	BG	2001	19-May-01	SVI	10	48.77183333	-125.1675
185	BG	2001	19-May-01	SVI	10	48.778	-125.1676667
185	BG	2001	30-May-01	SVI	10	48.71866667	-125.0805
185	BG	2001	5-Jun-01	SVI	10	48.73166667	-125.119
185	BG	2001	5-Jun-01	SVI	10	48.758	-125.1331667
185	BG	2001	22-Jun-01	SVI	10	48.71766667	-125.0935
185	BG	2001	20-Jul-01	SVI	10	48.71883333	-125.0676667
185	BG	2001	22-Jul-01	SVI	10	48.711	-125.0316667
185	JD	2001	31-Jul-01	WVI	11	49.25	-126.1666667
185	BG	2001	18-May-01	SVI	10	48.76666667	-125.1333333
185	BG	2001	18-May-01	SVI	10	48.77	-125.1688333
185	BG	2001	29-Jun-01	SVI	10	48.75383333	-125.1361667
185	BG	2001	9-Jun-01	SVI	10	48.71516667	-125.0886667
185	BG	2001	7-Jul-01	SVI	10	48.73966667	-125.1281667
185	BG	2001	7-May-01	SVI	10	48.75333333	-125.14
185	BG	2001	6-Jul-01	SVI	10	48.723	-125.1063333
185	BG	2001	29-Jun-01	SVI	10	48.77433333	-125.1411667
185	BG	2001	18-Jul-01	SVI	10	48.66716667	-124.852
